epoch,train_loss,test_loss,mse_loss,text_visual_loss,visual_flava_loss,learning_rate
61,569.7606383140043,27.621436409328293,16.922404946747776,4.161883515600833,2.764191148443992,0.000172811202255982
62,569.6971162594623,28.100757504101864,16.629620398053472,4.162323785864788,2.7653375012534007,0.00016538245683468946
63,568.7273320737092,27.445605035153974,16.53359193979583,4.162122793079163,2.760968708103488,0.00015803726805646486
64,567.913196634802,29.85661988821089,15.680434363228935,4.161793002430697,2.7611637915143317,0.0001507828847358366
65,567.9769848177892,30.60088344834606,16.297631471053414,4.162617410932269,2.758396793596493,0.00014362646607331012
66,567.3666177121748,27.84016805850201,15.635473689677552,4.160659018510617,2.7586557006243595,0.00013657507459010032
67,568.0188435619663,27.527619207867925,15.91366407737969,4.162615250356449,2.7605259174145527,0.00012963566915827625
68,567.7225787239786,28.178076406443342,15.726748478338585,4.1623975860406155,2.75997913772275,0.0001228150981331947
69,565.8296724876261,28.128815005284658,14.745184922070237,4.161957985125714,2.7554224270471135,0.00011612009259499975
70,566.8935444517906,27.085924030090712,15.912595144710185,4.1619295881401674,2.7549047670008973,0.00010955725970585996
71,567.0908838118086,28.334362041876183,15.53298178370695,4.162363434430235,2.7577895325903565,0.00010313307618949639
72,566.7475534758953,27.52592929105581,16.028794709199705,4.16155015015454,2.7535937750561637,9.685388193943853e-05
73,564.9286959630361,27.697027437435175,14.488700475751983,4.162014007568359,2.752199957829825,9.072587376231502e-05
74,565.6257727960622,27.082628546294217,14.716419178506602,4.161816499248054,2.7545467304146807,8.475509926235329e-05
75,564.6579876064513,27.1253654527368,14.267967573604228,4.16152791058795,2.751950114410116,7.894745087312428e-05
76,565.0494130768391,27.911100174329295,14.821193813537219,4.163100959351344,2.7511410920516304,7.330866004242249e-05
77,564.5135118946525,27.362556078419182,14.328491779588024,4.161944740307257,2.750925073712509,6.784429157601826e-05
78,564.1598897424544,27.114494074945863,14.163165821051745,4.162113263740302,2.7499836024290287,6.255973814586665e-05
79,563.6666951623763,28.69047414886285,13.962052605907369,4.162279588095149,2.7485232308784626,5.746021496819153e-05
80,562.6806005631914,27.35372951460181,13.496606826782227,4.161286195612842,2.7459199598857333,5.255075465669621e-05
81,563.4763213921779,27.596681742934706,13.865964593354219,4.161738451963626,2.748051775908618,4.7836202255981935e-05
82,562.9227605784162,27.0858378913832,13.774094818541723,4.162147027365169,2.7457433576169223,4.332121046007332e-05
83,563.0011270653387,27.76636807222544,13.647718565804619,4.161336472315818,2.746767026297054,3.9010235020771406e-05
84,562.6580291179397,27.53005880746782,13.282293165692632,4.162770783679085,2.746878657281769,3.4907530350364275e-05
85,562.3770839146206,27.258095960439363,13.448984525218513,4.162008412876484,2.744640494725719,3.101714532303631e-05
86,562.2554222722972,27.53633025270071,13.509974450058078,4.161279242971669,2.7437272345797616,2.734291927911748e-05
87,562.5629234550903,27.581838844725805,13.515928428365577,4.161702204935299,2.7452349610950635,2.3888478236118467e-05
88,562.3271275869807,27.407556190253786,13.328662753845594,4.161639534908792,2.7449923279862967,2.0657231310288976e-05
89,561.8036679096103,27.099669095151913,12.79693707768221,4.162328178097742,2.7450336321540503,1.765236735223158e-05
90,561.6901013865975,26.804345681800605,12.732908598384501,4.162387054159034,2.744785954493173,1.4876851799891353e-05
91,562.1605179117333,27.34712835276349,13.667931361228042,4.161470250313326,2.7424629423188867,1.2333423752026378e-05
92,562.5327633685947,27.26212135457104,13.802145676583237,4.1619528035939855,2.743653076776066,1.0024593265048112e-05
93,561.4005070088073,27.177858790995913,12.747284598972486,4.161491038636391,2.7432660878815267,7.952638875898693e-06
94,560.9560000970497,27.01112811165567,12.575431503864548,4.162500085297578,2.7419028637572107,6.119605353410108e-06
95,561.5923560480153,27.21097535080051,13.0180289700905,4.1626068672038015,2.7428716169380993,4.5273016803642555e-06
96,562.2903036745439,26.92799389288292,13.763281454951127,4.1619558600905515,2.7426351153332256,3.177299268245343e-06
97,560.7882843965328,26.839103390711436,12.513891305982696,4.162110093217459,2.7413720040587903,2.0709304064462834e-06
98,561.1737312648607,26.837949894970247,13.04279509242277,4.162465440560572,2.7406546795590323,1.2092869474601555e-06
99,561.6298801587975,26.805467108021613,12.980729215633795,4.161925877103154,2.7432457837999236,5.932192293535241e-07
100,561.9046393921657,26.805271018365897,13.508222659922534,4.161461893816172,2.7419821038749648,2.2333523658538663e-07
