epoch,train_loss,test_loss,mse_loss,text_visual_loss,visual_flava_loss,learning_rate
55,540.0499208817571,30.05169517801415,19.06066075911433,2.604946307514025,4.163490037740387,0.0002187229582706022
56,538.7473396632982,26.326208221245995,17.762437891515887,2.604924506282214,4.1638496233069375,0.0002109492054631943
57,537.4980601435122,27.123203407903635,17.771975807521653,2.5986304194290444,4.163553910225815,0.00020321404041929815
58,536.4241266665251,28.304319583110928,16.75117474313108,2.5983647737443816,4.162929594146539,0.0001955250968129343
59,536.8598716214577,26.707385779907984,17.34741529618731,2.597562283462619,4.163385959885876,0.00018788996270314455
60,536.255702048355,26.851483214715994,16.107257185515408,2.600742204589133,4.1642889265688305,0.0001803161730454947
61,535.0103755974621,24.98119098355311,16.50763854625062,2.5925136700920435,4.162309067589896,0.000172811202255982
62,534.8674212153654,26.064442924831223,16.816755537660967,2.590253291663176,4.163172670032667,0.00016538245683468946
63,534.9748184488427,25.227546360181726,16.482997823205793,2.5924591188845425,4.164208093785351,0.00015803726805646486
64,533.476079715705,25.062464459342245,15.79576774265455,2.588401558236306,4.163726901415712,0.0001507828847358366
65,533.5203779706303,28.53659418947208,16.169802855260624,2.586752884876654,4.163587593884202,0.00014362646607331012
66,534.1822033994687,25.087270031804625,15.997169459088248,2.5909251863171594,4.1642766369055515,0.00013657507459010032
67,533.5925465459409,24.800352848834873,15.499848348013362,2.590463486517438,4.164017123465213,0.00012963566915827625
68,533.2236032426728,25.054743239598245,15.600050641883234,2.5881177409095053,4.164483283617482,0.0001228150981331947
69,531.8635581828053,25.81135566190163,15.176535979561184,2.583435128934635,4.163850976813654,0.00011612009259499975
70,532.0447410441334,24.408608495818903,15.429401960432159,2.5830767302779676,4.164101473292949,0.00010955725970585996
71,532.7156500964431,25.727517915808637,15.243678519444437,2.5873598896938823,4.163475371295621,0.00010313307618949639
72,531.8179150693906,25.11077620227885,15.310154494291506,2.582538774294883,4.164260046822684,9.685388193943853e-05
73,531.1425426791174,24.81234303468503,14.957660355182908,2.5809244184020144,4.162569083042026,9.072587376231502e-05
74,531.0013054320531,24.644351805219,14.294101818748143,2.5835360007256454,4.163559460491868,8.475509926235329e-05
75,529.9961015215572,24.34363669638308,13.787170463467236,2.581044628753425,4.163888432224344,7.894745087312428e-05
76,531.6495566042314,24.31259258341345,14.21562289599306,2.587169651659379,4.163805576585094,7.330866004242249e-05
77,530.7559262862117,24.219683125892782,14.122722430258804,2.583165998044221,4.163237419187652,6.784429157601826e-05
78,529.7255211113403,25.355155885589788,14.15832561587695,2.577835984852003,4.162746417596473,6.255973814586665e-05
79,529.4471795692207,25.420764247823207,13.919193030884546,2.5776399048218814,4.162446306358953,5.746021496819153e-05
80,529.1244226301679,24.13913116692016,13.923372043585925,2.576005234481385,4.163209297642204,5.255075465669621e-05
81,530.2508169612529,24.49802523666287,13.930572106971503,2.5816012265519324,4.163198306693793,4.7836202255981935e-05
82,529.2109568341178,24.45070850182764,13.385198889311797,2.579128809597181,4.1634344343813305,4.332121046007332e-05
83,529.9024320803815,24.792849090528783,13.493207202935071,2.5820461430164596,4.164472236396363,3.9010235020771406e-05
84,529.2592299562064,24.737277955001925,13.343482195220378,2.579578721004984,4.16285182526393,3.4907530350364275e-05
85,528.5687487110588,24.262284142630442,13.409861854884936,2.575794421367764,4.163715013065693,3.101714532303631e-05
86,528.3812350634462,24.289825783012816,13.16528800703724,2.5760797550959618,4.163757746264061,2.734291927911748e-05
87,528.7391141334676,24.78593412837627,13.404772177986477,2.5766717336192633,4.162541031097033,2.3888478236118467e-05
88,528.8488545862044,24.221038954598562,13.0244297951645,2.579122090932005,4.163929566093113,2.0657231310288976e-05
89,528.4968204853698,24.42197422951645,12.7454434803554,2.578756921039605,4.162836307324238,1.765236735223158e-05
90,528.6725410793139,24.032204888622214,12.835499810876314,2.5791852311317967,4.1618283875980735,1.4876851799891353e-05
91,528.6601494261937,24.296570090773685,13.486847652411608,2.575866521515461,4.163642969190704,1.2333423752026378e-05
92,527.9229180946113,24.707904442496922,13.080742433204414,2.5742108459058017,4.163148850387668,1.0024593265048112e-05
93,527.6503400151033,24.50282104563269,12.473686615132397,2.575883260424833,4.163189642177605,7.952638875898693e-06
94,527.169519270429,24.146315011918915,12.807912405973635,2.571808036810123,4.1634179449969935,6.119605353410108e-06
95,527.799453071926,24.368922802232067,12.929189261442385,2.5743513477514988,4.162993841289733,4.5273016803642555e-06
96,528.389035432235,24.010220071543817,13.301193172146816,2.575439194714801,4.162922093586892,3.177299268245343e-06
97,526.8061991626431,24.01711568180819,12.354996396888117,2.572255990520027,4.163409480397005,2.0709304064462834e-06
98,527.6207955875752,24.03831900721011,12.907870636223265,2.5735646182705896,4.16340122311752,1.2092869474601555e-06
99,528.3155873932453,24.009482816139364,12.601234089513744,2.578571753472275,4.163066667059193,5.932192293535241e-07
100,527.6252045246384,24.006845871113843,13.120079238962683,2.5725256693289147,4.163079150715229,2.2333523658538663e-07
